Temperature (K)	Precipitation (Kg/m^2/s)	Cloud Fraction(%)	Humidity (%)	Wind (m/s)
300.06784	2.4717883e-07	58.501644	85.16824	8.212904
300.28354	1.2839361e-07	76.492905	88.63133	8.391584
299.57996	0.00010548426	87.43326	92.87962	3.4480953
298.89178	0.00017698343	57.0019	94.55408	2.845007
299.41473	2.0796493e-05	6.24275	87.68975	4.226508
299.61853	9.812243e-07	11.58706	82.7721	4.211739
300.0647	1.3536905e-06	32.773872	80.98399	5.0871754
299.455	5.5292257e-05	95.34512	85.495735	2.983245
298.68948	3.3336747e-08	99.07585	78.00937	2.2619085
299.7762	1.449644e-06	72.61786	80.68326	3.1416488
299.75095	3.5528417e-06	73.753845	84.008484	3.7888374
299.87704	1.7016995e-05	49.86229	84.23482	4.739562
300.73492	3.0734366e-06	45.7145	83.722786	6.9711933
299.3758	0.00016380221	91.972725	91.980995	2.7403386
298.3115	0.00039309254	99.97917	94.199875	1.4982963
299.5001	6.184161e-05	39.04796	88.27911	3.539162
300.37842	8.482305e-06	62.357586	84.640274	4.7022357
300.66895	6.670236e-06	62.889053	84.36613	4.567138
300.64792	9.678848e-06	96.20352	84.97993	4.5467596
300.30176	5.0743565e-06	47.142277	83.92926	3.9470873
300.36832	2.703645e-06	1.4169055	81.31253	3.3301435
300.55753	2.173652e-06	51.186172	76.26206	3.0089293
300.1242	7.833264e-06	99.9	76.88439	2.026935
300.24268	2.8039813e-06	52.475708	77.27766	3.2286596
300.41708	8.183038e-06	7.6000786	80.066986	4.3119817
300.67035	8.240296e-06	6.1755776	82.481674	4.5420604
300.76364	1.95835e-06	1.6262636	78.72773	4.8955226
300.80667	2.0459881e-06	1.5867426	78.53471	4.7146378
300.79352	8.1815415e-07	32.728523	77.707756	4.1876416
300.74344	6.320648e-07	63.979565	77.77953	4.1852393
300.80832	1.0379914e-06	72.33774	78.57502	4.336444
301.02942	2.1263832e-06	51.003742	79.4989	4.209663
301.04272	8.316808e-07	1.6255457	78.35569	3.5572085
300.94434	2.818414e-09	39.500206	78.45049	3.7637632
300.9373	3.0423256e-10	6.338133	81.23726	3.8056972
300.9814	8.7290397e-07	39.152157	79.20481	4.1597676
301.5113	6.202502e-05	95.600876	86.13325	4.6320505
300.92664	0.00025866315	99.95416	92.410164	4.1028905
300.87305	0.00041424736	99.98958	93.10933	4.263135
301.24066	0.00012655377	87.895226	90.68327	5.729857
301.74136	0.00016697875	99.92917	89.90423	7.7341466
302.09665	0.0002406405	99.50362	88.227516	10.623489
302.43732	4.1400774e-05	99.94375	88.65156	9.849495
302.36435	4.3420925e-05	99.9125	90.3231	10.119275
302.33887	5.264762e-05	99.92292	89.456795	9.518968
302.32623	9.566286e-06	99.90417	87.11966	8.957389
302.19003	6.0064335e-06	99.9	84.20525	9.136
302.27402	2.7191727e-06	96.517334	83.75595	8.3996105
302.32666	2.8153113e-06	87.680664	83.95107	6.8328605
302.32306	2.2705995e-06	66.50679	85.13078	5.805855
301.76117	3.661913e-05	99.90626	87.75717	5.2577205
301.50647	2.4307757e-05	99.941666	84.83344	5.370633
301.52432	3.986897e-05	97.76537	83.83616	4.924205
302.10583	3.9444567e-06	24.177465	83.10043	4.3254476
302.09027	5.637933e-06	83.77135	81.77556	4.087014
301.9449	1.571874e-05	81.69768	82.456	3.8253114
301.7351	2.3464927e-05	41.933685	82.26635	4.719103
301.72772	6.0843257e-05	75.43651	85.23833	5.714623
302.06268	4.3864307e-05	75.2004	84.456635	6.2253695
302.04303	3.7994578e-05	99.97083	85.25135	5.395236
301.8904	5.1369545e-05	99.92917	86.87518	5.861396
302.2978	2.9365392e-05	99.9	84.33954	8.187284
302.4855	5.5685265e-05	82.47217	84.41936	8.568783
302.3375	5.6768073e-05	99.9	87.53164	7.0716677
302.3307	2.1559825e-05	87.16156	86.337296	6.3045807
302.3556	3.5456137e-06	4.2931995	82.063354	4.814643
302.44446	6.722766e-06	17.233044	81.98768	3.7325757
302.5209	1.5577509e-05	12.803234	83.746315	4.5743737
302.67987	2.4416315e-05	33.64311	85.32749	5.876468
302.71158	1.538343e-05	11.735018	83.2456	5.940332
302.6191	4.3417417e-06	7.611369	81.19513	4.9315557
302.43552	6.746542e-06	71.002075	81.22365	4.56268
302.55103	1.2050937e-05	44.487423	81.37941	5.4462457
302.68936	2.8214325e-05	44.1048	83.00056	6.7818804
302.79666	3.8827602e-05	87.24166	82.998405	7.1320996
302.6086	2.8898474e-05	76.392494	82.56573	5.9612503
302.51886	2.7841186e-05	38.6697	82.36514	5.868745
302.44278	7.831383e-05	50.273186	86.506676	5.820457
302.38242	4.4695305e-05	85.61904	85.928764	4.366594
302.32672	2.919539e-05	99.9	82.03487	3.0859268
302.68582	9.8029095e-06	19.440382	78.555756	4.0257297
302.77768	1.7776954e-05	9.778226	79.22077	4.9944024
302.63028	1.976007e-05	11.22564	80.98861	4.309088
302.6375	2.674448e-05	44.638287	81.85792	4.673359
302.65256	3.534705e-05	13.365308	82.09807	5.1209035
302.83627	4.2675892e-05	17.212715	81.92739	6.054984
302.72302	0.00016704065	89.63262	84.73746	7.0773377
303.01437	4.40498e-05	40.731632	83.1928	7.6504726
303.0246	3.1162224e-05	16.396008	83.26091	6.307909
303.07635	9.617591e-05	50.47387	84.03693	7.3452797
302.35266	0.00037386108	99.9125	88.4666	8.194227
302.38016	0.0007457733	99.96875	89.453415	7.039366
302.14236	0.0004200133	99.927086	90.746475	7.7394233
302.2721	0.00020527643	99.925	87.73453	8.422467
302.58377	0.0001331926	99.95	85.41797	8.492095
302.38632	9.842024e-05	98.64231	86.91004	6.6707945
302.49124	1.859813e-05	99.35188	84.48352	4.738779
302.62625	1.5760977e-05	33.32691	83.03913	4.623943
302.6807	3.7581751e-06	44.561474	80.88317	4.5664206
302.87222	4.5044426e-06	5.069921	80.803825	4.941023
302.98874	1.3311221e-06	2.166017	78.53434	4.70494
303.0039	3.524074e-07	13.98838	77.79075	4.5313244
302.98154	3.9660435e-07	41.664845	78.21329	4.603738
303.00955	9.393779e-07	93.62758	77.62428	4.9978685
303.18628	8.2370525e-06	79.39588	80.29631	4.622071
302.28534	9.082519e-05	99.93542	87.679306	3.8073778
302.05807	0.0004025368	99.93125	86.990364	8.832781
302.6513	0.00024165203	99.93958	83.04928	6.417459
302.80453	7.232709e-07	98.522064	79.10083	3.0895507
302.75894	2.8515885e-07	63.601517	77.650444	4.0099
302.69064	1.1559436e-06	99.9	79.11411	4.9366837
302.8942	2.7705435e-06	99.9	78.72031	5.1782856
302.8509	6.859616e-06	99.9	80.59383	4.431644
302.83582	3.267485e-06	99.9	80.135796	3.5459428
303.01056	1.1759629e-05	94.501114	81.35409	4.210753
303.12125	5.806168e-06	4.6438084	79.91962	4.18697
302.92065	5.6891427e-06	59.973602	80.14084	3.2715914
302.96918	1.7589065e-06	3.3312547	77.63947	2.80389
302.8345	1.6047632e-05	22.795315	79.14342	3.63032
302.77228	6.423345e-05	54.08658	82.64515	5.112481
302.51355	8.198363e-05	99.90833	84.83871	4.6344104
302.58505	8.823577e-05	99.582886	85.20387	4.8619103
301.81644	0.00070795685	99.972916	88.97498	4.55472
302.36624	6.023503e-05	99.933334	85.324646	4.2842026
302.77112	2.4497087e-05	99.9	83.328636	3.4298437
302.70236	3.743543e-05	99.910416	82.77698	2.9619348
302.36978	0.00030128658	99.97917	89.10276	4.8865795
302.4722	0.00036983716	99.97083	90.21384	5.3907385
303.1265	5.017036e-05	81.71781	83.57019	6.468647
303.48837	1.1656535e-05	47.53777	79.22515	7.455207
303.86746	1.5898113e-05	62.131763	77.94451	9.009995
303.7979	4.4767447e-05	27.779823	81.522156	10.702972
303.76434	4.231066e-05	58.843266	82.003105	9.96927
304.21414	2.1739537e-05	87.596214	80.40895	4.444783
304.51407	0.00018113617	78.896484	80.13262	5.7338343
302.952	0.0005479838	99.96875	89.70179	9.700271
303.37695	0.00024283073	99.97083	85.4248	11.790357
303.02026	0.00029715765	99.941666	86.42838	9.989677
302.53644	0.0005136394	99.98541	89.99329	7.610334
302.04205	0.00073083356	100.0	90.85893	5.7866735
302.181	1.1649393e-05	86.40328	75.468864	2.0191367
303.4155	1.4335201e-05	99.9864	76.23521	2.8917098
303.5514	4.6427144e-06	43.43024	80.688354	4.1280127
303.12888	1.2940668e-06	19.455757	82.923225	3.2293787
302.8389	2.5335874e-05	99.9	85.83226	3.0151064
302.6137	5.892611e-05	76.40442	85.67832	5.2076473
302.81137	4.6593075e-05	46.550674	83.33388	7.793645
302.61517	9.085654e-05	43.32093	86.41174	7.0872736
302.82764	8.951105e-06	19.15136	83.00254	4.816674
302.74875	2.4284793e-06	14.104001	80.944695	3.0698845
304.06985	2.0368789e-06	8.432357	77.3953	3.6080205
303.9695	8.734193e-05	62.23166	82.37768	2.988425
302.9301	7.091268e-05	99.93958	78.6177	5.2542906
302.46796	1.8217971e-16	83.0521	51.17714	6.995984
300.99576	4.8238133e-18	38.633804	52.00038	6.9979563
301.5765	3.6595766e-15	25.214735	56.38783	5.3159556
302.3052	8.980603e-12	73.01474	54.255913	5.2758784
302.96143	2.3289388e-09	46.42679	55.168594	4.5371714
301.4617	9.386613e-06	99.69474	72.424545	4.756604
302.07797	2.6038927e-06	19.970894	60.2137	4.530884
301.18805	6.913414e-20	8.831813	51.312622	4.9817443
301.0187	1.0829934e-18	5.194898	51.36174	4.903489
300.31592	1.1799423e-19	98.4112	53.292953	3.6708145
301.32413	1.6779103e-18	66.92073	54.94586	3.1285233
301.03583	5.4839866e-06	74.631874	63.745014	6.0588417
299.95847	7.167435e-09	36.79576	58.382336	7.0737906
299.68542	2.42876e-10	59.532555	53.629894	8.168513
299.40714	1.5842043e-10	40.734306	51.73755	8.893666
299.12375	1.399925e-07	99.95	63.387066	9.897311
299.553	1.9310598e-07	95.09887	61.427128	9.951509
298.69202	1.6575544e-06	99.9	64.30148	9.58332
297.9584	1.2898132e-06	99.941666	62.361473	8.105065
298.20847	3.7369093e-05	99.92292	63.16183	7.3600836
297.96487	9.907138e-07	98.95227	68.44228	8.178912
299.138	1.8412928e-08	98.11411	70.080864	7.5816684
300.0863	2.8004385e-10	74.89639	71.614586	6.920094
300.2118	3.057503e-08	42.840786	70.85214	6.3172765
299.8103	2.9413625e-09	8.687036	66.33942	5.5632105
299.66553	2.784357e-09	8.486923	67.827385	5.398769
300.39493	2.9610012e-06	51.847775	71.66587	6.689069
299.89017	4.5417633e-07	13.653034	67.57765	7.4699407
298.81595	7.5689854e-08	0.8660689	66.72265	7.060811
298.32495	6.542038e-08	1.5141455	66.96058	7.224022
298.4682	1.3756044e-06	36.404583	68.5353	7.1574683
298.46072	1.8318847e-08	1.8565085	66.29436	6.8927565
298.88446	1.38668e-10	85.759895	62.466785	6.561457
298.8666	9.236166e-16	51.845467	63.667088	6.3970485
298.55594	1.09352557e-13	11.030021	61.727055	5.9591746
298.2067	4.0277165e-08	33.893158	65.49194	6.0541925
298.07108	9.667312e-09	99.9	59.329597	8.27805
295.66904	0.00011891421	99.93125	64.83908	14.775882
290.00592	0.000107459375	99.97533	85.53232	15.098999
292.28116	3.6119513e-06	100.0	83.27533	11.927519
295.53937	8.983637e-07	99.97917	82.7071	9.713087
296.6411	0.0001844442	99.98958	81.28175	9.014619
296.94888	2.500758e-07	93.94693	77.21327	8.811831
297.22897	6.8559913e-09	99.92917	71.72013	8.489459
297.34967	2.8296114e-09	87.29776	72.017006	7.8069496
297.86932	1.1548122e-09	87.76102	77.508804	7.686451
297.88553	3.8207872e-06	99.72875	83.61345	7.064136
298.13547	0.00023612488	99.93064	93.26403	5.966134
298.77698	6.755893e-05	52.54483	95.78767	2.5413408
296.44278	2.8457658e-05	88.731	83.18005	5.973258
295.05554	8.662263e-07	99.4438	71.55104	7.1041913
296.94336	3.5289377e-06	50.379814	77.55334	7.061888
296.748	1.4731027e-05	97.301155	82.85827	7.2842536
296.59225	3.7091674e-09	8.655151	74.62959	7.347237
297.1923	7.828439e-10	8.783997	74.0876	7.058595
297.36038	2.3696664e-07	86.30044	78.8275	5.91953
297.50055	1.9983392e-07	29.872152	79.09422	4.8929944
297.51395	4.922543e-07	16.834322	76.26943	4.077838
297.6563	2.5329772e-09	0.0024570771	72.728386	2.9502943
297.48117	3.4566636e-09	31.340414	70.84546	5.132045
296.93167	1.7136294e-08	62.127834	60.45407	6.4421673
294.8112	5.1025224e-09	14.274949	63.96998	7.246161
294.43405	1.6601533e-08	6.797061	64.63212	6.9992065
294.9954	5.3270963e-07	2.449671	68.10698	7.4578385
294.8677	1.1291193e-08	0.73591286	64.24034	6.9886303
295.01093	1.6351811e-09	0.0068447283	61.514973	6.3023124
295.20398	3.7082228e-07	26.68386	68.41476	8.381077
294.82	3.7133013e-05	99.95476	75.19203	9.699167
294.49777	0.0003293761	99.985054	81.20554	9.280836
296.02594	0.00029221544	99.925	85.13297	8.819198
296.7677	6.699764e-05	99.96875	90.13078	6.829244
297.4199	8.8225823e-07	85.87266	85.85266	6.4836164
297.39908	2.0117025e-07	41.226116	79.26792	6.121477
294.45233	2.3162042e-07	99.89416	72.65599	9.869545
293.38055	7.30902e-10	38.15435	63.350536	9.90036
292.5639	1.7548359e-09	75.95314	64.55436	8.760032
293.2061	7.035654e-16	11.319356	60.538605	7.5152903
293.47247	1.9775071e-16	2.3129648e-16	56.201866	8.308683
293.207	1.6386375e-16	0.00083333335	52.52873	9.247822
292.50647	2.1658508e-10	43.95008	68.53691	8.051846
293.51846	2.5337765e-06	72.39602	73.88885	6.9572225
294.2995	4.7709913e-12	6.25	75.47605	5.9348416
295.22284	4.734074e-06	100.0	81.142166	6.203061
295.29254	4.940484e-07	94.18102	81.64492	6.365815
295.98965	1.6683353e-11	3.5082746	84.6582	5.048214
296.13788	2.6644662e-08	7.9733357	82.851585	5.149678
296.60986	1.8189114e-07	87.72017	82.67369	4.058792
296.6957	3.7572683e-08	36.045372	77.50606	4.4442573
296.50443	1.963736e-07	89.856316	78.615654	4.0223866
296.59357	1.0384327e-09	8.962865	77.32526	3.8979504
293.86868	4.643986e-11	0.024668977	74.474396	7.682779
290.20773	4.204386e-10	0.19477744	69.49082	9.766992
290.73053	4.5403847e-11	49.523636	65.72906	8.27404
292.721	2.9721034e-06	87.37958	69.1574	7.26503
295.00012	1.8731493e-05	98.92648	73.192825	7.8243117
295.35828	4.546045e-06	56.728615	77.099434	6.745556
294.78577	2.462864e-07	93.073944	73.38577	7.235453
292.85886	7.639135e-09	73.49584	75.42737	7.9165993
289.92926	1.446863e-09	27.506939	81.93667	7.7124753
291.99503	1.8276144e-06	70.984856	78.5763	6.655497
293.0238	4.174867e-07	42.10316	67.49052	8.288921
292.10187	2.735255e-09	41.58992	62.59297	10.259927
289.40515	3.1667414e-06	73.525505	69.09917	10.04333
290.2602	3.537261e-07	69.86914	74.20631	8.106598
292.2754	4.206493e-13	0.0075523783	65.18135	6.417088
293.0683	1.511917e-10	22.253723	75.40203	5.559976
294.79767	1.1036714e-09	38.156982	84.67785	4.8614554
292.30457	7.313588e-08	83.3617	78.51663	9.616342
286.07666	2.5079964e-07	91.72293	65.57626	13.012403
286.3416	3.0202232e-12	92.12655	52.665367	9.692603
288.1573	1.3142611e-14	33.608974	55.08853	8.063124
289.64835	6.724572e-09	39.291702	64.86389	8.08113
291.15494	3.3975414e-08	100.0	74.05814	7.6137447
292.33704	1.0494735e-08	95.982544	76.67434	6.2629166
292.7373	9.126481e-08	25.007614	77.22652	4.240666
293.85867	3.7200515e-10	6.9557247	74.232376	4.862846
293.3037	3.1590512e-06	98.31317	90.09518	5.0085464
293.74686	1.3827993e-05	99.85945	94.12666	5.253688
294.658	7.1075774e-05	80.66458	96.075325	2.6868587
294.72275	1.09061875e-05	77.951546	97.09568	0.57928824
295.03326	2.7222595e-05	61.39205	96.68292	1.2776887
294.86478	2.9765264e-05	35.108505	95.006874	1.1162204
294.67523	1.6277163e-05	48.25043	92.466576	1.9993832
291.63934	3.3120557e-06	88.94371	85.61045	6.1936526
289.00345	2.9305008e-06	48.57785	78.08821	7.3257365
289.9562	3.1963395e-07	52.222652	66.873886	6.442902
289.94852	6.473189e-11	4.2063065	59.05525	5.9245005
290.16907	5.783734e-10	31.61053	60.188175	7.57948
289.53506	1.835173e-14	1.9607742e-05	58.198425	6.5007563
290.50122	4.1511018e-07	33.2218	74.25658	5.611354
290.87396	3.049493e-06	99.775406	78.89351	6.5297637
292.077	1.9151429e-10	48.33317	68.56762	6.4667788
292.77127	2.3343588e-07	70.681366	79.45605	6.6054096
293.54962	2.5662845e-07	96.24261	82.0272	7.006648
293.17184	2.8454554e-08	32.091835	77.504974	6.847164
293.0469	2.0832094e-06	99.896355	84.68159	5.462862
293.22778	6.3751504e-06	97.233665	91.09656	4.689002
291.9002	3.2687456e-08	96.15688	78.661415	7.3594747
288.77844	4.1587738e-09	69.87898	72.935585	8.494137
289.70978	3.4214107e-05	95.83153	86.08684	7.420759
293.8922	5.226354e-05	85.55863	87.52481	5.7147493
294.31366	2.5595076e-05	50.66018	94.43495	2.8196297
294.43542	3.6646813e-07	20.528809	85.87609	3.1234417
292.9545	3.8025136e-10	0.013521992	70.55451	5.996817
293.01538	6.3081753e-09	9.095316	67.05048	5.789336
292.72824	3.5427108e-10	5.4932876	68.19933	3.8637304
293.9249	2.797915e-05	71.61458	76.536156	3.8129454
293.7064	5.6142602e-05	75.210304	86.7168	2.8922396
292.46103	2.4095101e-17	0.0007540789	56.574345	9.413527
289.74042	3.1866149e-10	1.2416208	65.09954	6.3589473
293.0701	2.0082373e-07	37.42568	70.45367	5.2136526
294.42453	3.0238843e-06	32.698864	84.3621	3.8209422
291.4085	4.973763e-06	76.172745	70.98885	7.8618736
292.30072	3.6156216e-06	99.60047	74.83564	7.020823
294.4399	5.81287e-07	100.0	87.407394	5.7951903
295.1737	3.0931046e-06	98.35066	91.35823	3.8153071
295.4628	5.3622973e-09	56.83546	85.13893	3.5380116
294.98538	1.4760079e-06	91.93525	88.51287	2.925153
295.49857	1.650537e-06	96.152016	82.42221	2.9446864
295.01855	1.7845457e-06	99.9	83.69349	5.552428
295.61884	2.5046654e-07	99.93125	86.65457	4.3074837
295.54694	7.49301e-06	71.61726	95.23431	2.192417
295.6584	1.1063559e-06	50.171734	91.55208	3.23231
295.93448	2.4425117e-05	32.017147	91.29003	3.733176
295.59616	5.8542337e-05	49.38234	93.89558	2.300144
295.34192	1.1189675e-05	40.00223	87.769	5.0123725
295.4738	2.7923137e-05	47.96238	91.361946	4.5646434
296.22833	1.1692997e-05	18.77988	90.680504	3.90602
296.68625	1.5026117e-06	4.597374	84.69531	4.5280876
296.99554	1.2240857e-06	15.298358	83.795296	5.079592
297.21027	2.0211805e-06	7.029455	85.52377	5.504033
297.4118	2.0572004e-06	15.652351	87.620674	5.1246033
297.62848	2.7852511e-06	30.856558	87.83592	4.426625
296.72433	6.773046e-06	66.86893	84.38164	3.7885995
292.58286	7.6505484e-07	99.81936	66.85322	8.4473095
293.1674	5.727326e-09	99.57632	72.8654	7.356569
294.524	1.5833557e-05	99.33702	81.32435	5.855585
296.06912	9.384652e-06	17.509357	79.54082	4.733142
296.2655	3.795248e-08	3.5748987	80.17367	3.1499333
294.38986	8.544033e-05	67.64937	83.86754	5.521746
291.6122	1.1342121e-08	95.87296	69.66754	8.604784
293.16183	1.8495666e-10	0.36641675	66.44813	6.6103945
294.62024	1.7612217e-07	80.742966	69.22091	5.2290125
293.82346	1.2766016e-06	99.46552	71.480446	3.7130497
293.12006	1.4258548e-05	93.01484	84.28229	4.62527
295.152	2.759435e-07	17.322964	60.36279	6.0196967
294.49606	4.4566097e-09	5.9823623	45.519978	6.822005
294.25348	0.0	2.3129648e-16	43.89676	5.5068126
295.16064	1.7233086e-15	1.7281852e-06	49.023537	4.2412724
295.71216	3.059292e-19	0.0	54.029377	4.0844316
296.05682	8.904243e-18	2.3129648e-16	57.42384	4.0835195
295.85278	2.237807e-07	0.6886412	66.94662	4.4976387
295.64423	1.0719297e-06	21.036253	74.90303	3.69781
296.2898	2.8591096e-08	51.488155	74.924225	2.6199782
296.1316	1.5366662e-07	34.409863	81.00116	2.563783
296.36267	2.3189598e-07	20.451601	84.7724	2.3396711
296.70016	7.752485e-07	43.42727	85.35262	3.541412
296.8302	5.34704e-07	34.57837	85.721504	3.4520411
296.87625	1.8991428e-06	45.56038	86.584785	3.8310382
297.3174	2.5496763e-06	70.2338	86.18703	3.9655337
297.7435	1.5181376e-08	83.32981	88.790375	2.784064
298.0631	4.4908095e-08	74.88604	91.163345	3.983251
298.33786	6.86299e-07	45.491123	89.03176	4.343521
297.51105	1.4332002e-06	94.95653	87.883835	4.406809
296.9957	4.1267135e-06	93.63336	89.20762	4.7332087
297.84576	3.2935175e-06	90.485634	88.78956	4.0028048
298.10638	4.7713415e-06	99.9	88.80725	3.8716574
298.18268	3.936675e-06	31.855415	86.05987	4.5211577
298.322	3.5343808e-06	1.9216785	85.79699	4.7051053
298.54153	4.051864e-06	2.7252803	85.38239	4.550888
298.92322	3.0403758e-06	3.8317575	82.50725	5.760012
299.07013	3.5871874e-06	19.352228	84.164696	8.490303
299.28192	1.25456205e-08	99.82561	86.28703	9.6168995
299.63678	6.316063e-08	96.29586	88.360985	7.968858
299.41885	1.3425134e-06	88.10629	90.55643	3.931914
298.99475	3.4754714e-06	17.293818	88.85496	4.376715
299.01105	1.416384e-06	32.407154	85.34563	4.9359546
299.6352	6.190962e-08	73.79438	85.03776	6.0007787
299.69553	1.5219787e-06	9.740803	84.62631	6.883744
299.50165	2.3719826e-06	8.548858	84.32164	6.4496026
299.5124	3.1514526e-06	6.1682653	83.72343	6.7065177
299.57874	5.131584e-06	47.373554	84.682335	6.415601
300.00046	5.594356e-06	7.310164	85.94925	7.702118
300.16403	2.130013e-06	10.344612	85.02688	7.465028
300.1421	2.8269847e-06	8.223857	85.96322	6.831304
298.81522	5.715e-05	62.710728	85.319664	5.8565335
298.4338	6.6264585e-07	47.43972	45.777	8.306686
298.40192	5.759442e-16	5.5250263	46.958595	6.6691065
298.9927	2.7909448e-09	76.39052	67.97643	6.040015
